;OBJECTID;LAND;BEZ;LOR;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
14883;51194;11;3;3061131;2019;11;0;1;3;6;7;2;1;0;1;0;0;0;0;799180,9421;5830873,102;13,413;52,54555
14884;51195;11;10;10010204;2019;5;14;3;3;5;3;0;0;1;0;0;1;0;0;808897,2271;5833397,735;13,55818;52,56276
14885;51196;11;12;12301203;2019;11;8;5;3;0;2;0;1;1;0;0;0;0;1;794093,9168;5835024,909;13,34188;52,58554
14886;51197;11;6;6010101;2019;7;18;3;3;8;1;0;0;1;0;0;0;0;0;793152,7605;5820216,118;13,31497;52,45329
14887;51198;11;1;1011201;2019;4;23;7;3;2;6;2;0;1;0;0;0;0;0;797658,2267;5826834,099;13,38699;52,51018
14888;51199;11;7;7070701;2019;10;18;7;2;2;6;2;0;1;0;1;0;0;0;799523,0994;5815623,211;13,40433;52,40867
14889;51200;11;1;1011201;2019;8;22;5;3;5;2;2;1;0;0;1;0;0;0;796966,731;5826707,264;13,37672;52,50942
14890;51202;11;2;2050602;2019;5;18;3;2;6;7;0;1;0;1;0;0;0;0;802422,0234;5827702,723;13,45776;52,51535
14891;51203;11;2;2040703;2019;7;3;3;3;6;7;2;0;0;1;0;0;1;0;801904,1193;5826621,215;13,44917;52,50594
14892;51204;11;3;3061332;2019;4;13;7;3;3;6;0;0;1;0;1;0;0;0;799192,1287;5830358,66;13,4127;52,54093
14893;51205;11;1;1011105;2019;6;15;7;2;5;3;0;0;1;0;1;0;0;0;796438,4944;5826320,124;13,36861;52,50624
14894;51206;11;12;12301205;2019;8;20;5;3;0;1;2;1;0;0;0;0;0;0;792650,2794;5837493,802;13,32281;52,60845
14895;51207;11;7;7050502;2019;12;12;1;3;5;2;0;0;1;0;0;0;0;1;797841,9927;5818949,221;13,38265;52,4394
14896;51208;11;4;4010101;2019;5;21;3;2;8;1;2;0;0;0;1;0;0;1;790989,3802;5829001,855;13,2909;52,53321
14897;51209;11;3;3020209;2019;7;15;3;3;0;1;0;1;0;0;0;0;0;0;797952,043;5834558,36;13,39824;52,57926
14898;51210;11;4;4030622;2019;11;10;2;3;5;2;0;1;1;0;0;0;0;1;792734,8139;5826741,163;13,31457;52,51201
14899;51211;11;10;10040933;2019;7;15;3;3;2;6;0;0;1;0;1;0;0;0;812736,8524;5827175,302;13,60878;52,5048
14900;51212;11;3;3061131;2019;4;0;7;3;4;6;2;1;0;0;0;0;0;0;799179,6864;5831080,741;13,41316;52,54741
14901;51213;11;4;4030622;2019;10;13;1;3;2;2;0;0;1;0;0;0;0;0;792111,5463;5826636,737;13,30532;52,51141
14902;51214;11;4;4020313;2019;8;17;5;3;3;6;0;0;1;0;1;0;0;0;790589,0886;5826405,881;13,28275;52,51015
14903;51216;11;3;3061126;2019;5;10;3;3;5;2;0;1;1;0;0;0;0;0;799197,1656;5831456,209;13,41376;52,55077
14904;51217;11;6;6030605;2019;7;2;3;3;3;6;2;0;1;0;0;0;1;0;792928,5864;5820077,022;13,31156;52,45217
14905;51218;11;6;6040701;2019;4;15;7;2;5;7;0;0;1;0;1;0;0;0;781838,5869;5815614,26;13,14504;52,41798
14906;51219;11;4;4020313;2019;11;13;3;3;2;6;0;0;1;0;0;0;0;0;790523,4578;5826376,255;13,28176;52,50992
14907;51220;11;1;1011304;2019;6;8;4;3;6;4;0;0;0;1;1;0;0;0;800022,4265;5828095,788;13,42286;52,5202
14908;51221;11;1;1011304;2019;8;15;5;3;0;7;0;1;0;0;0;0;0;0;799788,5207;5828166,408;13,41949;52,52096
14909;51222;11;3;3020209;2019;12;21;7;3;0;6;2;0;1;0;0;0;0;1;798340,5187;5834789,053;13,40416;52,58111
14910;51223;11;2;2050602;2019;7;14;2;3;3;2;0;0;1;0;1;0;0;0;803498,3546;5827608,623;13,47349;52,51391
14911;51224;11;3;3061435;2019;10;16;3;3;2;6;1;0;1;0;0;0;0;0;801399,3683;5829219,087;13,44411;52,5295
14912;51225;11;4;4051655;2019;8;13;5;3;2;6;0;0;1;0;0;0;0;0;794052,6739;5823007,573;13,33064;52,47783
14913;51226;11;2;2050602;2019;7;15;2;3;2;2;0;1;0;0;0;0;0;0;802769,3897;5827667,874;13,46283;52,51484
14914;51227;11;1;1011303;2019;4;11;7;3;2;6;0;0;1;0;0;0;0;0;799252,3911;5827861,695;13,41134;52,51852
14915;51228;11;7;7040403;2019;10;12;2;3;2;6;0;0;1;0;0;0;0;0;797376,4581;5822340,351;13,37884;52,47005
14916;51229;11;11;11041027;2019;6;9;2;3;6;6;0;1;0;1;0;0;0;0;806962,6278;5827389,403;13,52418;52,51
14917;51230;11;7;7070701;2019;8;12;5;3;1;5;0;0;1;0;0;0;1;0;799288,0612;5816185,571;13,40139;52,41384
14918;51232;11;4;4020314;2019;5;6;3;3;2;6;0;0;1;0;0;0;0;0;790306,4232;5825486,828;13,2778;52,50207
14919;51233;11;4;4041134;2019;4;13;7;3;2;6;0;0;1;0;0;0;1;0;790771,0743;5824852,817;13,28407;52,49613
14920;51234;11;1;1011201;2019;11;17;5;3;5;2;2;1;1;0;0;0;0;0;797680,7469;5826837,742;13,38733;52,5102
14921;51235;11;10;10040933;2019;5;18;2;3;5;7;0;0;1;0;0;0;0;1;813543,92;5827174,346;13,62063;52,50433
14922;51236;11;3;3040513;2019;12;21;3;3;2;6;2;0;1;0;0;0;1;1;798004,2628;5833674,868;13,39821;52,57131
14923;51237;11;4;4020208;2019;7;23;1;3;6;4;2;0;1;1;0;0;0;0;787898,8461;5825957,738;13,24283;52,50756
14924;51238;11;4;4030417;2019;4;15;6;3;3;6;0;0;1;0;1;0;0;0;790800,1478;5826479,343;13,28592;52,5107
14925;51239;11;6;6040703;2019;10;10;4;3;5;3;0;0;1;0;0;0;0;0;786515,8398;5816928,098;13,21476;52,42733
14926;51240;11;4;4020209;2019;8;17;5;2;2;6;0;0;1;0;0;0;0;0;789824,0189;5824849,867;13,27015;52,49661
14927;51242;11;9;9010101;2019;7;21;1;2;5;2;2;0;1;0;1;0;0;0;802673,8828;5825221,099;13,45921;52,49296
14928;51243;11;7;7050501;2019;4;12;6;2;6;2;0;0;1;1;0;0;0;0;797790,813;5818931,747;13,38188;52,43927
14929;51244;11;4;4041134;2019;9;5;2;3;3;6;2;0;1;0;0;0;0;1;790772,1305;5824850,846;13,28408;52,49612
14930;51245;11;11;11030721;2019;6;11;4;3;2;6;0;0;1;0;0;0;0;0;804055,3557;5827536,823;13,48161;52,51295
14931;51246;11;7;7040402;2019;8;12;5;2;2;6;0;0;1;0;0;0;1;0;796822,9132;5822395,543;13,37077;52,47085
14932;51247;11;4;7030303;2019;12;17;6;3;2;6;2;0;1;0;0;0;0;1;795144,9778;5822973,611;13,34665;52,47694
14933;51248;11;4;4041133;2019;5;17;2;3;2;6;0;0;1;0;0;0;0;1;790560,2504;5825137,137;13,28122;52,4988
14934;51249;11;3;3061332;2019;7;22;7;3;5;2;2;0;1;0;0;0;0;1;799988,741;5830196,777;13,42426;52,53905
14935;51250;11;12;12103219;2019;4;9;6;3;0;1;0;0;0;0;1;0;0;0;795707,5875;5832819,407;13,36366;52,5649
14936;51251;11;9;9020601;2019;11;8;6;2;5;2;0;1;0;0;0;0;0;0;806307,6364;5821444,292;13,50909;52,45709
14937;51252;11;7;7020203;2019;8;11;5;3;1;5;0;1;0;0;0;0;1;0;795306,4422;5823638,728;13,34961;52,48282
14938;51253;11;7;7050501;2019;11;13;3;3;1;5;0;0;1;0;0;0;0;0;798063,2555;5819356,789;13,38626;52,44293
14939;51254;11;7;7040401;2019;7;18;7;3;2;6;0;0;1;0;0;0;0;0;797778,0468;5823813,919;13,38605;52,48304
14940;51255;11;1;1011303;2019;4;9;6;3;0;7;0;1;0;0;0;1;0;0;799329,4072;5827978,554;13,41257;52,51953
14941;51256;11;4;4041137;2019;10;13;5;3;2;6;0;0;1;0;0;1;0;0;791759,6284;5824177,686;13,298;52,48955
14942;51257;11;7;7020202;2019;8;16;4;3;6;4;0;0;0;1;1;0;0;0;795341,8289;5823442,188;13,34995;52,48103
14943;51259;11;6;6040701;2019;5;21;2;2;5;2;1;1;1;0;0;0;0;1;783889,7379;5815936,8;13,1754;52,41981
14944;51260;11;1;1022202;2019;7;15;7;3;2;6;0;0;1;0;1;0;0;1;795884,4406;5829550,897;13,36335;52,5355
14945;51261;11;7;7040401;2019;4;20;6;3;1;5;1;0;1;0;0;0;0;0;797803,9875;5822926,065;13,38564;52,47507
14946;51262;11;4;4030417;2019;6;18;6;3;0;1;0;1;0;0;0;0;0;0;791686,6024;5826565,063;13,29902;52,511
14947;51263;11;11;11030721;2019;8;16;4;3;5;2;0;0;1;1;0;0;0;0;803720,0838;5827586,525;13,47673;52,51358
14948;51264;11;7;7040405;2019;12;10;6;3;2;6;0;0;1;0;0;1;0;0;798145,6072;5822274,338;13,39007;52,46904
14949;51265;11;4;4041137;2019;5;19;2;2;0;1;0;0;0;0;1;0;0;1;791262,0177;5824599,15;13,29106;52,4936
14950;51266;11;4;4020209;2019;7;14;7;3;2;6;0;0;1;0;0;0;0;0;789936,0373;5824993,838;13,27192;52,49784
14951;51267;11;3;3061434;2019;11;21;6;2;6;4;2;0;1;1;0;0;0;1;800915,2005;5829686,33;13,43742;52,53396
14952;51268;11;3;3061332;2019;7;18;6;3;6;7;0;0;0;1;0;0;1;0;799218,6642;5830353,534;13,41308;52,54087
14953;51269;11;2;2050602;2019;4;21;6;2;6;4;2;0;1;1;0;0;0;0;802887,6635;5827671,462;13,46457;52,51481
14954;51270;11;7;7040405;2019;10;16;6;3;2;6;0;0;1;0;0;0;0;0;798519,8191;5822084,629;13,39539;52,46714
14955;51271;11;3;3071633;2019;8;8;4;3;5;3;0;1;0;0;0;0;0;0;800305,6534;5830074,187;13,42881;52,53777
14956;51273;11;10;10010206;2019;5;15;2;2;5;3;0;1;1;0;0;0;0;0;808587,4371;5832617,592;13,5529;52,55594
14957;51274;11;1;1011303;2019;8;17;3;3;3;2;0;1;1;0;0;0;0;0;799760,5323;5828624,843;13,41949;52,52508
14958;51275;11;1;1033203;2019;11;9;4;3;5;3;0;1;1;0;0;0;0;0;796197,723;5830205,585;13,36854;52,5412
14959;51276;11;6;6030503;2019;7;9;6;2;0;4;0;1;0;1;0;0;0;0;789190,7198;5817994,927;13,25491;52,43549
14960;51277;11;3;3020209;2019;4;21;5;3;2;6;2;0;1;0;0;0;0;0;797962,4342;5834550,083;13,39838;52,57918
14961;51278;11;4;4020313;2019;10;14;6;3;2;6;0;0;1;0;1;0;0;0;790661,8532;5826399,274;13,28381;52,51006
14962;51279;11;3;3040818;2019;8;17;3;3;2;6;0;0;1;0;0;0;0;0;800046,5772;5833714,748;13,42829;52,57055
14963;51281;11;4;4010101;2019;5;7;2;3;2;6;0;0;1;0;0;1;0;0;790679,3432;5828859,441;13,28622;52,5321
14964;51282;11;1;1033203;2019;7;21;6;3;5;3;1;0;1;0;0;0;0;0;796248,2138;5829982,307;13,36908;52,53917
14965;51283;11;3;3061131;2019;4;18;5;3;3;6;0;1;0;0;0;0;0;0;799162,5329;5830671,427;13,41254;52,54375
14966;51284;11;7;7050501;2019;6;13;6;3;6;7;0;0;1;1;0;0;0;0;797898,4907;5820269,106;13,38466;52,4512
14967;51285;11;2;2040703;2019;8;15;3;3;3;6;0;1;0;0;0;0;1;0;801833,7485;5826409,226;13,44795;52,50408
14968;51286;11;3;3061332;2019;12;2;7;3;0;1;2;0;0;0;1;0;0;1;799256,9428;5830346,139;13,41364;52,54079
14969;51287;11;9;9010302;2019;5;7;2;3;0;7;0;0;0;0;0;0;1;0;803176,3054;5820757,156;13,46253;52,45268
14970;51288;11;7;7020203;2019;7;20;6;3;0;7;1;1;1;0;0;0;0;0;795900,4905;5824346,081;13,35896;52,48883
14971;51289;11;3;3071638;2019;4;15;5;2;2;2;0;1;0;0;1;0;0;0;800032,5132;5828977,109;13,4238;52,52809
14972;51290;11;4;4041137;2019;11;12;1;3;0;7;0;0;0;0;1;0;0;1;791423,6509;5824487,905;13,29333;52,49251
14973;51291;11;1;1011201;2019;7;18;6;3;4;7;0;1;0;0;0;0;1;0;796947,9663;5826723,715;13,37646;52,50958
14974;51292;11;1;1011102;2019;4;15;5;3;0;1;0;1;0;0;0;0;0;0;794461,4601;5827039,688;13,34021;52,51376
14975;51293;11;6;6030503;2019;10;0;7;2;5;2;2;1;1;0;0;0;0;0;791047,9857;5818810,087;13,28286;52,44181
14976;51294;11;3;3061429;2019;8;13;3;3;6;4;0;1;0;1;0;0;0;0;800964,8492;5830471,871;13,43886;52,54097
14977;51296;11;1;1033203;2019;5;9;2;3;2;6;0;0;1;0;1;0;0;0;796209,4331;5830216,175;13,36872;52,54129
14978;51297;11;4;4051656;2019;7;13;6;3;2;6;0;0;1;0;0;0;0;0;793657,8858;5822996,356;13,32483;52,47795
14979;51298;11;4;4020314;2019;4;10;5;3;3;6;0;0;1;0;0;0;0;0;790524,9899;5825555,495;13,28107;52,50256
14980;51299;11;10;10040933;2019;11;16;2;3;6;2;1;0;1;1;0;0;0;1;813535,5481;5827175,354;13,62051;52,50435
14981;51300;11;6;6030605;2019;6;18;3;3;2;6;0;0;1;0;1;0;0;0;791486,9933;5819087,176;13,28955;52,44406
14982;51301;11;4;4030417;2019;8;8;3;3;6;4;0;0;0;1;0;0;1;0;791225,584;5826509,518;13,29219;52,51074
14983;51302;11;4;4041239;2019;12;21;6;3;3;6;2;0;1;0;0;1;0;1;792322,6885;5823565,338;13,30573;52,48376
14984;51303;11;8;8010510;2019;7;13;6;3;2;6;0;0;1;0;1;0;0;1;802701,2285;5821622,715;13,45634;52,4607
14985;51304;11;6;6040701;2019;4;17;4;3;5;7;0;0;1;0;1;0;0;0;782691,7981;5815809,605;13,15772;52,41929
14986;51305;11;7;7020203;2019;10;22;2;3;1;5;2;1;1;0;0;0;0;0;795609,6256;5823904,827;13,35429;52,48504
14987;51306;11;9;9020601;2019;8;8;3;3;5;2;0;1;0;0;0;1;0;0;806755,264;5821005,241;13,51526;52,4529
14988;51307;11;4;4030622;2019;7;12;6;3;0;6;0;0;1;0;1;0;0;1;792307,2882;5826690,76;13,30825;52,51179
14989;51308;11;9;9010402;2019;4;16;4;3;2;6;0;0;1;0;0;0;0;0;806237,1678;5818433,814;13,5053;52,43015
14990;51309;11;4;4041137;2019;10;7;1;3;2;6;0;0;1;0;0;0;0;0;791554,328;5824359,977;13,29514;52,4913
14991;51310;11;5;5040936;2019;6;10;7;3;0;3;0;1;1;0;0;0;0;0;780179,2403;5822276,784;13,1263;52,47858
14992;51311;11;7;7030303;2019;8;19;3;2;0;6;0;0;1;0;1;0;0;0;795295,7511;5822728,085;13,34864;52,47466
14993;51313;11;3;3061126;2019;5;9;2;3;5;2;0;1;1;0;0;0;0;0;799197,1111;5831455,217;13,41376;52,55076
14994;51314;11;1;1022202;2019;4;16;4;3;2;6;0;0;1;0;0;0;0;0;796186,446;5829111,311;13,3674;52,5314
14995;51315;11;1;1011304;2019;11;9;4;3;5;3;0;1;1;0;0;0;0;0;800017,9531;5828097,722;13,4228;52,52022
14996;51316;11;2;2050602;2019;5;13;1;3;5;3;0;0;1;0;1;0;0;0;802179,5497;5827722,558;13,45422;52,51566
14997;51317;11;11;11041022;2019;12;8;2;3;2;6;1;0;1;0;0;0;1;0;806222,5356;5827368,213;13,51329;52,51023
14998;51318;11;1;1011303;2019;7;16;6;3;1;5;0;1;1;0;0;0;0;0;799641,7331;5828421,185;13,41756;52,52332
14999;51319;11;3;3071638;2019;4;8;4;3;5;2;0;1;1;0;0;0;0;0;800024,0305;5829000,649;13,4237;52,52831
15000;51320;11;4;4041134;2019;10;19;3;3;9;1;2;0;1;0;0;0;0;0;790984,3289;5824647,066;13,28702;52,49418
15001;51321;11;1;1011303;2019;8;12;3;3;2;2;0;1;0;0;0;1;0;0;799552,2964;5828281,397;13,41612;52,52212
15002;51323;11;1;1011202;2019;7;9;6;3;0;7;0;0;1;0;1;0;0;1;796932,0132;5827450,009;13,37687;52,5161
15003;51324;11;3;3020209;2019;4;8;4;3;5;3;0;0;1;0;0;0;0;0;798165,6306;5836121,299;13,40279;52,59315
15004;51325;11;4;4041342;2019;9;16;7;3;0;6;0;0;0;0;1;1;0;1;792468,6074;5822720,802;13,30713;52,47611
15005;51326;11;2;2050602;2019;6;16;3;3;2;6;0;1;1;0;0;0;0;0;803173,4013;5827625,779;13,46873;52,51424
15006;51327;11;9;9020601;2019;8;15;2;3;3;6;0;0;1;0;0;0;0;0;806704,6885;5821033,604;13,51454;52,45319
15007;51328;11;3;3040513;2019;12;16;6;3;5;3;2;0;1;0;0;0;1;1;798042,2336;5833911,476;13,39898;52,57341
15008;51329;11;4;4030622;2019;5;11;1;2;1;5;0;1;1;0;0;0;0;0;792532,2514;5826707,05;13,31157;52,51182
15009;51330;11;3;3051017;2019;7;8;6;3;2;6;0;0;1;0;0;0;0;1;802794,5225;5832859,632;13,46793;52,56136
15010;51331;11;6;6040701;2019;4;17;3;2;5;7;0;0;1;0;1;0;0;0;783794,359;5815996,405;13,17405;52,4204
15011;51332;11;10;10040933;2019;11;8;5;3;2;6;0;0;1;0;0;0;0;1;813259,4902;5827202,624;13,61648;52,50475
15012;51333;11;5;5020629;2019;11;7;2;3;2;6;0;0;1;0;0;0;0;1;785343,595;5826226,064;13,20552;52,51131
15013;51334;11;4;4020311;2019;7;7;6;3;5;2;0;1;0;0;0;0;1;1;790174,4191;5826317,71;13,27658;52,50958
15014;51335;11;4;4010101;2019;4;20;3;3;2;6;2;0;1;0;0;0;0;0;791186,979;5829532,788;13,29427;52,53787
15015;51336;11;1;1011303;2019;10;12;4;3;5;5;0;0;1;0;0;0;0;1;799212,98;5827854,357;13,41075;52,51848
15016;51337;11;1;1011201;2019;8;15;2;3;2;6;0;1;0;0;0;0;0;0;797174,2038;5826753,806;13,37981;52,50973
15017;51339;11;7;7050501;2019;5;5;1;2;1;5;0;0;1;0;0;0;0;0;797932,7636;5820079,213;13,38499;52,44948
15018;51340;11;2;2050601;2019;7;7;6;3;5;2;0;1;1;0;0;0;0;1;801682,241;5828879,222;13,44796;52,5263
15019;51341;11;10;10030726;2019;4;12;3;3;2;6;0;0;1;0;0;1;0;0;809332,2605;5827392,717;13,55899;52,50869
15020;51342;11;2;2050801;2019;6;1;5;3;5;2;2;1;1;0;0;0;0;1;802133,7895;5827644,818;13,45347;52,51499
15021;51343;11;1;1033203;2019;8;11;2;3;5;3;0;1;0;0;0;0;1;0;796274,416;5830256,427;13,36971;52,54161
15022;51344;11;1;1044201;2019;12;5;5;3;6;2;2;0;1;1;0;0;0;1;796043,6175;5831374,859;13,36731;52,55176
15023;51345;11;3;3061434;2019;5;11;7;3;5;2;0;1;1;0;0;0;0;0;800595,6041;5829932,516;13,43294;52,53634
15024;51346;11;7;7070706;2019;7;7;6;3;5;3;0;1;1;0;0;0;0;1;800561,6158;5812278,851;13,41655;52,37812
15025;51347;11;12;12103218;2019;11;5;6;3;4;6;2;1;0;0;0;0;0;1;794558,9856;5833829,694;13,34766;52,57457
15026;51348;11;1;1011303;2019;7;8;5;3;2;6;0;0;1;0;1;0;0;0;799237,7602;5827883,755;13,41114;52,51873
15027;51349;11;9;9020601;2019;9;9;5;3;5;3;0;0;1;0;0;0;1;0;806532,0724;5821202,867;13,51216;52,4548
15028;51350;11;7;7050502;2019;4;13;3;2;6;6;0;1;0;1;0;0;0;0;798584,3007;5817877,349;13,39258;52,42939
15029;51351;11;2;2040703;2019;10;16;5;3;2;7;0;0;1;0;0;0;0;1;801809,1373;5826348,958;13,44753;52,50355
15030;51352;11;3;3040614;2019;8;14;1;3;2;6;0;0;1;0;0;0;0;0;798391,1729;5833449,226;13,4037;52,56908
15031;51354;11;11;11030721;2019;5;8;7;3;2;6;0;0;1;0;0;0;1;0;803800,1154;5827578,717;13,47789;52,51347
15032;51355;11;1;1044203;2019;7;15;5;3;1;5;0;0;1;0;1;0;0;0;795924,2845;5831801,751;13,36594;52,55566
15033;51356;11;9;9010102;2019;4;13;3;3;6;4;0;0;1;1;0;0;0;0;802700,8143;5825200,141;13,45958;52,49276
15034;51357;11;3;3010104;2019;11;17;1;3;2;6;2;0;1;0;0;0;0;1;800237,7009;5839241,911;13,43611;52,61998
15035;51358;11;2;2050602;2019;6;8;7;3;6;4;0;0;1;1;0;0;0;0;802144,717;5827753,619;13,45373;52,51596
15036;51359;11;7;7040405;2019;12;18;5;3;3;6;2;0;1;0;0;0;0;0;798497,3262;5822081,566;13,39506;52,46712
15037;51360;11;4;4020314;2019;7;12;5;2;0;1;0;0;0;0;1;0;0;0;790317,0999;5825487,61;13,27795;52,50207
15038;51361;11;4;4041239;2019;4;14;3;3;2;6;0;0;1;0;0;0;0;0;792039,8018;5823881,19;13,30185;52,48675
15039;51362;11;4;4020311;2019;10;14;7;2;0;7;0;0;1;0;0;0;1;0;790132,9854;5826310,584;13,27597;52,50954
15040;51363;11;3;3010104;2019;8;13;1;3;2;6;0;0;1;0;0;0;0;0;801012,9513;5838518,953;13,44687;52,61307
15041;51364;11;12;12304314;2019;7;17;4;3;8;7;0;0;1;0;0;0;0;0;790150,9857;5836038,866;13,28473;52,59675
15042;51365;11;4;4051549;2019;4;15;3;3;2;6;0;0;1;0;0;0;0;0;792410,7762;5823666,625;13,30711;52,48462
15043;51366;11;1;1011303;2019;10;6;4;3;2;7;2;0;1;0;0;0;0;1;798966,7557;5827456,048;13,40677;52,51504
15044;51367;11;5;5020628;2019;6;9;6;3;0;2;0;1;1;0;0;0;0;0;784031,2901;5826577,032;13,18653;52,51514
15045;51368;11;7;7030303;2019;8;18;1;2;8;1;0;0;1;0;0;0;0;0;795191,3942;5822938,705;13,3473;52,4766
15046;51369;11;4;4041137;2019;12;19;7;3;9;1;2;0;1;0;0;0;0;0;791266,228;5824629,16;13,29115;52,49386
15047;51370;11;4;4041137;2019;5;19;7;3;2;6;0;0;1;0;0;0;0;0;791494,5128;5824411,124;13,29431;52,49179
15048;51371;11;8;8020619;2019;4;15;3;3;2;6;0;0;1;0;0;0;0;0;802014,8972;5821840,852;13,44647;52,46303
15049;51372;11;4;4020310;2019;11;12;2;3;2;6;0;0;1;0;0;0;0;0;790489,1603;5828482,852;13,2831;52,52883
15050;51373;11;12;12214125;2019;5;12;7;3;2;6;0;0;1;0;0;0;0;0;791694,8021;5831013,691;13,30304;52,55087
15051;51374;11;9;9010301;2019;11;18;7;2;6;4;2;0;1;1;0;0;0;0;804561,1628;5823160,994;13,48504;52,47345
15052;51375;11;4;4041239;2019;7;14;4;3;2;6;0;0;1;0;0;0;0;0;792184,6624;5823724,169;13,30384;52,48526
15053;51376;11;7;7060604;2019;4;7;3;3;6;7;0;0;1;1;0;0;0;0;796421,9484;5815395,23;13,35867;52,40831
15054;51377;11;4;4051656;2019;7;17;4;3;2;6;0;0;1;0;0;0;0;0;793771,1756;5822989,036;13,32649;52,47782
15055;51378;11;9;9010101;2019;4;7;3;3;6;4;0;0;0;1;1;0;0;0;802773,5847;5825330,393;13,46077;52,49389
15056;51379;11;12;12103115;2019;11;20;2;3;5;2;2;0;1;0;0;0;0;1;795336,6393;5833744,819;13,35903;52,57339
15057;51380;11;7;7030303;2019;6;11;2;2;0;1;0;0;0;0;1;0;0;0;796165,5893;5822721,456;13,36141;52,47413
15058;51381;11;4;4010103;2019;8;16;7;3;2;6;0;0;1;0;0;0;0;0;791133,3228;5829052,233;13,29306;52,53359
15059;51382;11;12;4010101;2019;12;14;6;3;2;6;0;0;1;0;0;0;0;1;791510,3154;5830620,069;13,29998;52,54744
15060;51383;11;3;3020209;2019;7;6;4;3;5;2;0;1;0;0;0;0;1;0;798224,7278;5835174,746;13,4028;52,58463
15061;51384;11;3;3061434;2019;4;7;2;3;0;2;0;1;1;0;0;0;1;1;800623,1587;5829919,632;13,43334;52,53621
15062;51385;11;11;11030721;2019;10;7;2;3;0;2;0;1;1;0;0;0;0;0;803768,2272;5827581,81;13,47743;52,51352
15063;51386;11;10;10030726;2019;8;14;7;3;2;6;0;0;1;0;0;0;0;0;809541,719;5827393,515;13,56206;52,50858
15064;51387;11;1;1011102;2019;7;6;4;3;3;6;0;0;1;0;0;1;0;0;796573,9925;5827397,241;13,37156;52,51582
15065;51388;11;8;8020619;2019;4;6;2;3;5;3;2;0;1;0;0;1;0;0;801657,3445;5821809,108;13,44119;52,46294
15066;51389;11;4;4041134;2019;10;23;6;2;8;1;2;0;1;0;0;0;0;1;790869,128;5824710,147;13,28538;52,4948
15067;51390;11;1;1011303;2019;6;16;6;3;5;3;0;1;0;0;0;0;1;0;798866,1933;5828077,049;13,40585;52,52066
15068;51391;11;12;12103219;2019;8;13;7;3;5;2;0;1;1;0;0;0;0;0;795677,4113;5832895,943;13,36328;52,5656
15069;51393;11;7;7050502;2019;5;12;7;3;4;6;0;1;0;0;0;0;0;0;797552,3199;5818313,943;13,37784;52,43387
15070;51394;11;3;3061434;2019;4;5;2;3;5;3;2;0;1;0;0;0;0;0;800602,7939;5829929,261;13,43305;52,53631
15071;51395;11;3;3061332;2019;11;15;3;3;6;2;0;0;1;1;0;0;0;0;799998,6611;5830219,686;13,42443;52,53925
15072;51396;11;10;10040933;2019;5;14;7;3;2;6;0;0;1;0;0;0;0;0;813572,5681;5827170,599;13,62105;52,50428
15073;51397;11;12;12214422;2019;11;12;7;3;5;3;0;0;1;0;0;0;0;0;792144,2362;5832837,337;13,31125;52,56698
15074;51398;11;6;6040703;2019;7;10;3;3;1;5;0;0;1;0;0;0;0;0;785784,9525;5816470,24;13,20364;52,42361
15075;51399;11;4;4020310;2019;4;16;2;3;2;6;0;0;1;0;0;1;0;0;790481,4;5828460,969;13,28296;52,52864
15076;51400;11;6;6040701;2019;10;16;3;2;5;2;0;1;1;0;0;0;0;0;782755,7163;5815836,874;13,15868;52,4195
15077;51401;11;3;3050925;2019;8;11;7;3;1;5;0;0;1;0;0;0;0;0;802151,4035;5831524,76;13,45726;52,54975
15078;51403;11;1;1011105;2019;7;17;3;3;2;6;0;0;1;0;0;0;0;0;796454,613;5826462,212;13,36898;52,5075
15079;51404;11;9;9010101;2019;4;14;2;3;2;6;0;0;1;0;0;0;0;0;802727,9201;5825296,267;13,46007;52,49361
15080;51405;11;1;1044201;2019;9;0;7;3;5;3;2;0;1;0;0;0;0;0;796045,4376;5831343,744;13,36731;52,55148
15081;51406;11;4;4041137;2019;6;20;2;3;2;6;0;0;1;0;0;0;1;0;791502,6085;5824421,034;13,29443;52,49187
15082;51407;11;10;10040933;2019;8;7;7;3;2;6;0;0;1;0;0;0;0;0;813515,2205;5827163,884;13,6202;52,50426
15083;51408;11;4;4010101;2019;12;13;4;3;2;6;0;0;1;0;0;0;0;0;791158,9011;5829478,011;13,29381;52,53739
15084;51409;11;4;4041137;2019;5;14;7;2;2;6;0;0;1;0;0;0;0;0;791886,4089;5824043,306;13,29974;52,48828
15085;51410;11;4;4020310;2019;7;9;3;3;2;6;0;0;1;0;0;0;1;0;790425,3226;5827781,591;13,28154;52,52257
15086;51411;11;7;7070701;2019;4;13;2;3;1;1;0;0;1;0;0;0;0;0;799736,3266;5814353,283;13,40632;52,39717
15087;51412;11;4;4041137;2019;11;20;4;3;5;3;2;0;1;0;0;0;0;1;791588,4152;5824351,903;13,29563;52,49121
15088;51413;11;2;2010101;2019;11;18;7;3;5;3;2;0;1;0;0;0;0;0;797886,5844;5825489,42;13,38914;52,498
15089;51414;11;2;2020201;2019;7;22;3;3;5;3;2;1;1;0;0;0;0;0;797059,1214;5825704,89;13,37718;52,50039
